platform,category,product_url,review_date,avg_rating,review_count,neg_count,neg_ratio,defect_count,transaction_count,usability_count,fit_count,complaint_count,complaint_ratio
coupang,Pet,https://www.coupang.com/vp/products/7839562473,2025-09-07,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8182397586,2025-11-25,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7685392899,2025-08-09,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7427596373,2025-05-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/321812348,2025-11-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/2304049521,2025-10-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6525944359,2024-03-14,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7342277783,2025-12-07,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8595770887,2025-01-29,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1731830857,2023-01-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/392378,2025-12-14,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8826394168,2025-08-24,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7497930841,2025-10-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8428440540,2025-10-12,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6975622930,2025-11-21,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1000867,2025-08-09,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6828166353,2025-11-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8511636201,2025-11-24,3.33,3,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/104864447,2025-09-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/5239734173,2025-10-06,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9959069,2025-08-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8370004525,2025-09-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/1792967193,2025-10-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/186301921,2023-07-28,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1396851447,2025-11-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6056613749,2025-06-16,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/2802692,2025-02-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/5573592588,2025-05-28,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8595770887,2024-03-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6525944359,2024-05-31,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6055904979,2025-09-09,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9050672939,2022-05-24,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/78748094,2024-04-16,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/5771888976,2023-10-28,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7728690719,2024-05-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8701666766,2025-07-29,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6530689977,2025-07-31,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6074335913,2025-11-13,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6196894107,2025-09-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/320477040,2025-08-05,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6973797579,2025-10-24,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1516143130,2025-06-27,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8296361903,2025-12-03,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/296393808,2025-11-17,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1343316805,2025-11-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/392378,2025-12-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7497930841,2025-09-19,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8130973278,2025-10-08,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8502358478,2025-12-08,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6653632643,2025-09-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/2249334848,2025-10-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8204719392,2024-09-10,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7075268384,2025-09-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7316201179,2023-12-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8618081216,2025-11-18,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6882709159,2025-10-27,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9151774986,2025-12-20,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6366763727,2025-09-08,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6595008128,2024-12-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/2304049521,2025-11-24,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7141919352,2025-10-26,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7343076398,2024-10-07,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8595403612,2025-10-29,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/119335,2024-11-06,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7608020347,2025-07-16,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8255005807,2025-11-27,5.0,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
coupang,Pet,https://www.coupang.com/vp/products/321812348,2025-10-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/5177488573,2025-02-01,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6614773529,2025-04-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/1921061363,2025-12-01,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6108493515,2023-04-23,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6714055947,2025-08-25,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/46883373,2025-12-19,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/5346340118,2025-05-24,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/1959786,2025-07-26,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/10635097,2022-11-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7427596373,2025-10-17,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8708449029,2025-11-25,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7989988947,2024-09-22,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/5625696484,2025-08-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7912980084,2025-07-31,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7279151736,2025-12-17,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7797829426,2025-12-06,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7633070924,2025-11-05,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/1792967193,2025-11-08,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/175061013,2025-10-28,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9044942632,2025-08-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8542454260,2025-08-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8544717949,2025-09-28,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7607932460,2025-10-21,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7477826501,2025-10-31,4.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/2146164926,2025-12-24,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/98258417,2024-09-20,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8255005807,2025-11-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8463452569,2025-12-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/2317241713,2024-09-29,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7897605189,2025-11-16,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7456136255,2025-05-09,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8595583700,2025-10-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8533612928,2025-06-23,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/57964638,2025-05-27,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8255005807,2025-12-16,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6558602123,2025-05-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/5346340118,2025-04-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7316201179,2024-12-23,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/33352270,2025-08-08,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8603445053,2025-12-12,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8366439921,2025-09-26,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7343076398,2024-03-29,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/2038511811,2025-10-27,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8312650168,2025-09-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9239349156,2025-12-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8618801087,2025-08-29,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7679850920,2025-10-17,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6545544923,2025-12-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8323218530,2023-05-24,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/115033203,2025-12-04,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8814895639,2025-06-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8366421783,2024-10-30,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/4670432036,2025-08-21,4.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6614773529,2025-12-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8798771632,2025-11-10,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/188196514,2025-11-17,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9237331163,2025-11-07,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7894577436,2025-09-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7489887930,2025-11-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/119335,2025-03-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/4388007174,2024-03-15,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8253813794,2025-09-16,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8595646801,2025-12-09,4.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/276997585,2025-09-05,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/23614798,2022-11-05,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/18228979,2025-03-16,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7614394023,2025-03-20,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/4388007174,2023-09-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6055904979,2025-03-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7608219033,2023-02-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/4940668729,2025-10-09,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8595507819,2022-11-20,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/110425830,2025-12-17,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8837662823,2025-09-24,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8255685377,2025-03-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8059385867,2024-06-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6973987663,2024-12-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/1862158,2025-11-20,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/78748094,2024-05-11,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6999730608,2025-11-04,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8783289372,2023-08-19,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/110425830,2025-06-22,4.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5
coupang,Pet,https://www.coupang.com/vp/products/343851561,2025-02-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/32211507,2022-10-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/268263399,2025-12-18,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/132269415,2025-10-21,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6087596475,2025-09-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/7607932460,2025-05-29,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/197646083,2025-06-04,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7694364059,2025-03-12,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1294756069,2023-10-04,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/5523976102,2025-08-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/12630501,2025-10-27,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7975593558,2025-09-03,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/1692746250,2025-02-25,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/212270709,2025-07-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/144797899,2025-11-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7679850920,2025-09-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/6196894107,2025-02-08,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8837662823,2025-01-21,5.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/48889423,2025-05-12,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7912980084,2025-11-18,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8129324300,2025-08-20,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8366421783,2025-12-01,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/8298503693,2025-11-04,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6558602123,2023-08-14,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6253046928,2025-12-07,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7867458955,2025-08-24,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6828166353,2025-12-19,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/132269415,2025-05-01,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/9053037779,2025-12-01,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/6253046928,2025-10-29,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8204719392,2025-05-02,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7694938997,2023-08-24,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8204719218,2025-08-14,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7885272440,2025-11-29,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7343076398,2025-08-09,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/32211507,2025-08-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/7316201179,2024-09-11,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/4940668729,2025-08-31,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/71690993,2025-10-20,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/62318398,2025-11-22,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
coupang,Pet,https://www.coupang.com/vp/products/1986744136,2025-10-20,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coupang,Pet,https://www.coupang.com/vp/products/8129382339,2025-12-19,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
