review_date,category,product_url,complaint_type,keyword,count,platform
2022-09-26,Baby,https://www.coupang.com/vp/products/1249972,fit,너무 불편,1,coupang
2022-09-26,Baby,https://www.coupang.com/vp/products/1249972,fit,불편해요,1,coupang
2022-09-28,Toys,https://www.coupang.com/vp/products/1487745808,transaction,배송,1,coupang
2022-09-28,Toys,https://www.coupang.com/vp/products/1487745808,transaction,택배,1,coupang
2022-09-29,Appliances,https://www.coupang.com/vp/products/6509720736,defect,고장,1,coupang
2022-09-29,Baby,https://www.coupang.com/vp/products/9171819817,transaction,배송,1,coupang
2022-09-29,Baby,https://www.coupang.com/vp/products/9171819817,usability,설명서,1,coupang
2022-09-29,Toys,https://www.coupang.com/vp/products/5123522571,usability,어렵,1,coupang
2022-09-30,Toys,https://www.coupang.com/vp/products/241807174,usability,설치,1,coupang
2022-09-30,Toys,https://www.coupang.com/vp/products/241807174,usability,어렵,1,coupang
2022-10-01,Appliances,https://www.coupang.com/vp/products/5961000435,transaction,반품,1,coupang
2022-10-02,Appliances,https://www.coupang.com/vp/products/71420158,usability,설치,1,coupang
2022-10-02,Toys,https://www.coupang.com/vp/products/282728145,defect,깨져,1,coupang
2022-10-02,Toys,https://www.coupang.com/vp/products/282728145,transaction,교환,1,coupang
2022-10-02,Toys,https://www.coupang.com/vp/products/282728145,transaction,반품,1,coupang
2022-10-02,Toys,https://www.coupang.com/vp/products/282728145,transaction,배송,1,coupang
2022-10-05,Beauty,https://www.coupang.com/vp/products/1338812465,fit,트러블,1,coupang
2022-10-06,Appliances,https://www.coupang.com/vp/products/2263231228,transaction,배송,1,coupang
2022-10-07,Appliances,https://www.coupang.com/vp/products/6122189540,transaction,교환,1,coupang
2022-10-07,Appliances,https://www.coupang.com/vp/products/6122189540,transaction,환불,1,coupang
2022-10-07,Appliances,https://www.coupang.com/vp/products/9032318338,transaction,배송,1,coupang
2022-10-07,Toys,https://www.coupang.com/vp/products/7677628123,transaction,배송,1,coupang
2022-10-12,Toys,https://www.coupang.com/vp/products/22443027,usability,어려워,1,coupang
2022-10-12,Toys,https://www.coupang.com/vp/products/6403164626,transaction,배송,1,coupang
2022-10-13,Toys,https://www.coupang.com/vp/products/1487745808,defect,파손,1,coupang
2022-10-13,Toys,https://www.coupang.com/vp/products/1487745808,transaction,교환,1,coupang
2022-10-13,Toys,https://www.coupang.com/vp/products/1487745808,transaction,환불,1,coupang
2022-10-14,Appliances,https://www.coupang.com/vp/products/6509720736,usability,소음,1,coupang
2022-10-14,Toys,https://www.coupang.com/vp/products/449244,transaction,교환,1,coupang
2022-10-14,Toys,https://www.coupang.com/vp/products/449244,transaction,반품,1,coupang
2022-10-15,Baby,https://www.coupang.com/vp/products/5878692894,fit,불편하다,1,coupang
2022-10-15,Pet,https://www.coupang.com/vp/products/10635097,defect,변색,1,coupang
2022-10-16,Pet,https://www.coupang.com/vp/products/6609960465,transaction,교환,1,coupang
2022-10-19,Toys,https://www.coupang.com/vp/products/186049980,usability,어려워,1,coupang
2022-10-20,Baby,https://www.coupang.com/vp/products/6067519957,transaction,배달,1,coupang
2022-10-21,Appliances,https://www.coupang.com/vp/products/8679760551,defect,불량,1,coupang
2022-10-21,Appliances,https://www.coupang.com/vp/products/8679760551,transaction,교환,1,coupang
2022-10-21,Appliances,https://www.coupang.com/vp/products/8679760551,transaction,다른 상품,1,coupang
2022-10-21,Beauty,https://www.coupang.com/vp/products/8215940495,fit,트러블,1,coupang
2022-10-21,Beauty,https://www.coupang.com/vp/products/8215940495,transaction,배송,1,coupang
2022-10-23,Beauty,https://www.coupang.com/vp/products/4731865185,usability,어렵,1,coupang
2022-10-24,Baby,https://www.coupang.com/vp/products/6687052162,transaction,배달,1,coupang
2022-10-24,Baby,https://www.coupang.com/vp/products/6687052162,transaction,배송,1,coupang
2022-10-24,Baby,https://www.coupang.com/vp/products/6687052162,transaction,배송비,1,coupang
2022-10-24,Baby,https://www.coupang.com/vp/products/6687052162,transaction,취소,1,coupang
2022-10-24,Baby,https://www.coupang.com/vp/products/6687052162,transaction,택배,1,coupang
2022-10-24,Beauty,https://www.coupang.com/vp/products/4731865185,transaction,배송,1,coupang
2022-10-28,Pet,https://www.coupang.com/vp/products/5807012893,defect,불량,1,coupang
2022-10-28,Pet,https://www.coupang.com/vp/products/5807012893,defect,불량품,1,coupang
2022-10-28,Toys,https://www.coupang.com/vp/products/6584344,transaction,반품,1,coupang
2022-10-31,Toys,https://www.coupang.com/vp/products/241807174,fit,아파서,1,coupang
2022-10-31,Toys,https://www.coupang.com/vp/products/241807174,usability,설치,1,coupang
2022-11-01,Baby,https://www.coupang.com/vp/products/60537862,defect,빠짐,1,coupang
2022-11-01,Baby,https://www.coupang.com/vp/products/6687052162,transaction,택배,1,coupang
2022-11-01,Beauty,https://www.coupang.com/vp/products/8215940495,fit,트러블,1,coupang
2022-11-02,Beauty,https://www.coupang.com/vp/products/4731865185,transaction,배송,1,coupang
2022-11-02,Pet,https://www.coupang.com/vp/products/7608219033,fit,설사,1,coupang
2022-11-03,Appliances,https://www.coupang.com/vp/products/5294190760,defect,고장,1,coupang
2022-11-03,Appliances,https://www.coupang.com/vp/products/5294190760,defect,내구성,1,coupang
2022-11-03,Toys,https://www.coupang.com/vp/products/5123522571,transaction,택배,1,coupang
2022-11-05,Baby,https://www.coupang.com/vp/products/4511841,fit,너무 불편,1,coupang
2022-11-05,Toys,https://www.coupang.com/vp/products/88601802,usability,어렵,1,coupang
2022-11-07,Appliances,https://www.coupang.com/vp/products/6962756962,transaction,배송,1,coupang
2022-11-07,Toys,https://www.coupang.com/vp/products/5233690515,transaction,배송,1,coupang
2022-11-07,Toys,https://www.coupang.com/vp/products/5233690515,usability,소음,1,coupang
2022-11-08,Appliances,https://www.coupang.com/vp/products/48526256,fit,사이즈가 안,1,coupang
2022-11-08,Appliances,https://www.coupang.com/vp/products/5294190760,transaction,배송,1,coupang
2022-11-09,Appliances,https://www.coupang.com/vp/products/5294190760,transaction,배송,1,coupang
2022-11-09,Pet,https://www.coupang.com/vp/products/6108493515,fit,안먹어,1,coupang
2022-11-10,Toys,https://www.coupang.com/vp/products/1619405171,usability,호환,1,coupang
2022-11-11,Toys,https://www.coupang.com/vp/products/7677628123,usability,조작,1,coupang
2022-11-12,Toys,https://www.coupang.com/vp/products/22443027,transaction,배송,1,coupang
2022-11-12,Toys,https://www.coupang.com/vp/products/22443027,usability,어려워,1,coupang
2022-11-12,Toys,https://www.coupang.com/vp/products/22443027,usability,어렵,1,coupang
2022-11-13,Toys,https://www.coupang.com/vp/products/5123522571,defect,찢어짐,1,coupang
2022-11-13,Toys,https://www.coupang.com/vp/products/5123522571,usability,설명서,1,coupang
2022-11-13,Toys,https://www.coupang.com/vp/products/5569394477,defect,고장,1,coupang
2022-11-16,Appliances,https://www.coupang.com/vp/products/2117853371,defect,고장,1,coupang
2022-11-16,Appliances,https://www.coupang.com/vp/products/2117853371,transaction,반품,1,coupang
2022-11-16,Beauty,https://www.coupang.com/vp/products/1338812465,fit,건조해짐,1,coupang
2022-11-18,Toys,https://www.coupang.com/vp/products/322744880,transaction,고객센터,1,coupang
2022-11-18,Toys,https://www.coupang.com/vp/products/322744880,transaction,배송,1,coupang
2022-11-19,Baby,https://www.coupang.com/vp/products/9171819817,usability,설치,1,coupang
2022-11-21,Appliances,https://www.coupang.com/vp/products/177947971,usability,연결,1,coupang
2022-11-21,Pet,https://www.coupang.com/vp/products/10635097,defect,변색,1,coupang
2022-11-21,Pet,https://www.coupang.com/vp/products/10635097,transaction,배송,1,coupang
2022-11-22,Baby,https://www.coupang.com/vp/products/5498613073,usability,오류,1,coupang
2022-11-22,Toys,https://www.coupang.com/vp/products/7677628123,defect,새는,1,coupang
2022-11-23,Toys,https://www.coupang.com/vp/products/57967096,transaction,택배,1,coupang
2022-11-26,Appliances,https://www.coupang.com/vp/products/6626271404,defect,깨짐,1,coupang
2022-11-26,Appliances,https://www.coupang.com/vp/products/6626271404,transaction,배달,1,coupang
2022-11-26,Appliances,https://www.coupang.com/vp/products/9032318338,defect,파손,1,coupang
2022-12-01,Baby,https://www.coupang.com/vp/products/6138671228,usability,설치,1,coupang
2022-12-01,Baby,https://www.coupang.com/vp/products/6138671228,usability,어렵,1,coupang
2022-12-02,Pet,https://www.coupang.com/vp/products/1694214602,transaction,교환,1,coupang
2022-12-02,Toys,https://www.coupang.com/vp/products/186049980,defect,불량,1,coupang
2022-12-03,Appliances,https://www.coupang.com/vp/products/9032318338,usability,어렵,1,coupang
2022-12-04,Baby,https://www.coupang.com/vp/products/5498613073,defect,고장,1,coupang
2022-12-04,Pet,https://www.coupang.com/vp/products/186301921,defect,파손,1,coupang
2022-12-04,Pet,https://www.coupang.com/vp/products/186301921,transaction,배송,1,coupang
2022-12-06,Appliances,https://www.coupang.com/vp/products/6564108253,transaction,배송,1,coupang
2022-12-06,Appliances,https://www.coupang.com/vp/products/6564108253,usability,호환,1,coupang
2022-12-06,Toys,https://www.coupang.com/vp/products/55635860,transaction,배송,1,coupang
2022-12-07,Pet,https://www.coupang.com/vp/products/4624803373,defect,내구성,1,coupang
2022-12-08,Pet,https://www.coupang.com/vp/products/10389355,fit,안먹어,1,coupang
2022-12-09,Toys,https://www.coupang.com/vp/products/7567443027,transaction,교환,1,coupang
2022-12-09,Toys,https://www.coupang.com/vp/products/8423286083,defect,내구성,1,coupang
2022-12-11,Appliances,https://www.coupang.com/vp/products/8380195351,usability,설치,1,coupang
2022-12-11,Beauty,https://www.coupang.com/vp/products/6859591732,transaction,배송,1,coupang
2022-12-13,Appliances,https://www.coupang.com/vp/products/1675027255,defect,기스,1,coupang
2022-12-13,Baby,https://www.coupang.com/vp/products/1935208,fit,거부,1,coupang
2022-12-13,Baby,https://www.coupang.com/vp/products/1935208,transaction,배송,1,coupang
2022-12-13,Baby,https://www.coupang.com/vp/products/1935208,usability,어렵,1,coupang
2022-12-13,Baby,https://www.coupang.com/vp/products/5498613073,defect,고장,1,coupang
2022-12-13,Beauty,https://www.coupang.com/vp/products/6859591732,fit,트러블,1,coupang
2022-12-13,Beauty,https://www.coupang.com/vp/products/6859591732,transaction,배송,1,coupang
2022-12-13,Toys,https://www.coupang.com/vp/products/5123522571,transaction,택배,1,coupang
2022-12-13,Toys,https://www.coupang.com/vp/products/5123522571,usability,설명서,1,coupang
2022-12-13,Toys,https://www.coupang.com/vp/products/6937067804,defect,누락,1,coupang
2022-12-13,Toys,https://www.coupang.com/vp/products/6937067804,transaction,배송,1,coupang
2022-12-13,Toys,https://www.coupang.com/vp/products/6937067804,usability,연결,1,coupang
2022-12-14,Beauty,https://www.coupang.com/vp/products/6859591732,transaction,배송,1,coupang
2022-12-15,Pet,https://www.coupang.com/vp/products/6083804462,fit,안먹어,1,coupang
2022-12-15,Toys,https://www.coupang.com/vp/products/1925940420,usability,설명서,1,coupang
2022-12-15,Toys,https://www.coupang.com/vp/products/282728145,transaction,배송,1,coupang
2022-12-16,Pet,https://www.coupang.com/vp/products/299044835,fit,안먹어,1,coupang
2022-12-16,Pet,https://www.coupang.com/vp/products/6297349825,defect,효과가 없,1,coupang
2022-12-17,Toys,https://www.coupang.com/vp/products/6403164626,defect,고장,1,coupang
2022-12-17,Toys,https://www.coupang.com/vp/products/6403164626,fit,너무 작아,1,coupang
2022-12-18,Beauty,https://www.coupang.com/vp/products/6859591732,fit,트러블,1,coupang
2022-12-19,Baby,https://www.coupang.com/vp/products/4624566001,usability,어려워,1,coupang
2022-12-19,Pet,https://www.coupang.com/vp/products/71688434,fit,알러지,1,coupang
2022-12-20,Appliances,https://www.coupang.com/vp/products/2263231228,defect,불량,1,coupang
2022-12-20,Appliances,https://www.coupang.com/vp/products/2263231228,transaction,반품,1,coupang
2022-12-20,Pet,https://www.coupang.com/vp/products/1731830857,fit,안먹어,1,coupang
2022-12-21,Pet,https://www.coupang.com/vp/products/107133892,transaction,배송,1,coupang
2022-12-21,Pet,https://www.coupang.com/vp/products/6108493515,fit,거부,1,coupang
2022-12-21,Pet,https://www.coupang.com/vp/products/8595507819,transaction,배달,1,coupang
2022-12-21,Pet,https://www.coupang.com/vp/products/8595507819,transaction,배송,1,coupang
2022-12-22,Pet,https://www.coupang.com/vp/products/1694216229,fit,거부,1,coupang
2022-12-22,Toys,https://www.coupang.com/vp/products/6937067804,defect,불량,1,coupang
2022-12-22,Toys,https://www.coupang.com/vp/products/6937067804,defect,터져,1,coupang
2022-12-22,Toys,https://www.coupang.com/vp/products/6937067804,transaction,교환,1,coupang
2022-12-22,Toys,https://www.coupang.com/vp/products/6937067804,usability,연결,1,coupang
2022-12-23,Appliances,https://www.coupang.com/vp/products/6564108253,transaction,배송,1,coupang
2022-12-23,Toys,https://www.coupang.com/vp/products/6937067804,defect,불량,2,coupang
2022-12-23,Toys,https://www.coupang.com/vp/products/6937067804,defect,불량품,1,coupang
2022-12-23,Toys,https://www.coupang.com/vp/products/6937067804,transaction,반품,1,coupang
2022-12-23,Toys,https://www.coupang.com/vp/products/6937067804,transaction,배송,1,coupang
2022-12-23,Toys,https://www.coupang.com/vp/products/6937067804,transaction,처리,1,coupang
2022-12-23,Toys,https://www.coupang.com/vp/products/6937067804,usability,연결,1,coupang
2022-12-24,Baby,https://www.coupang.com/vp/products/6138671228,usability,설치,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/5123522571,transaction,고객센터,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/5123522571,usability,설명서,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/6403164626,defect,불량,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/6937067804,defect,불량,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/6937067804,defect,새는,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/6937067804,defect,찢어져,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/6937067804,defect,하자,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/6937067804,usability,소음,1,coupang
2022-12-24,Toys,https://www.coupang.com/vp/products/7637123872,transaction,분실,1,coupang
2022-12-25,Appliances,https://www.coupang.com/vp/products/6262134247,usability,연결,1,coupang
2022-12-25,Beauty,https://www.coupang.com/vp/products/6197471340,defect,하자,1,coupang
2022-12-25,Toys,https://www.coupang.com/vp/products/322744880,usability,어려워,1,coupang
2022-12-25,Toys,https://www.coupang.com/vp/products/4717194659,transaction,택배,1,coupang
2022-12-25,Toys,https://www.coupang.com/vp/products/6835237233,usability,복잡,1,coupang
2022-12-26,Toys,https://www.coupang.com/vp/products/1082640,transaction,반품,1,coupang
2022-12-27,Appliances,https://www.coupang.com/vp/products/2309238346,fit,불편해요,1,coupang
2022-12-27,Toys,https://www.coupang.com/vp/products/6937067804,transaction,배송,1,coupang
2022-12-28,Appliances,https://www.coupang.com/vp/products/8549514883,transaction,배송,1,coupang
2022-12-29,Appliances,https://www.coupang.com/vp/products/48526256,transaction,배송,1,coupang
2022-12-29,Pet,https://www.coupang.com/vp/products/9050672939,fit,설사,1,coupang
2022-12-30,Beauty,https://www.coupang.com/vp/products/6859591732,defect,새는,1,coupang
2022-12-30,Beauty,https://www.coupang.com/vp/products/6859591732,transaction,배송,1,coupang
2022-12-30,Toys,https://www.coupang.com/vp/products/6183318626,usability,발열,1,coupang
